crno,sic_name,enp_rpr_fnm,address,homepage,enp_main_biz_name,corp_name
1942110223694,,최영식,경상남도 창원시 성산구 웅남로 726,www.haesungds.com,,해성디에스
1501110005955,,"김상면, 김찬용(각자대표)",충청북도 청원군  북이면 충청대로 1217,www.jahwa.co.kr,,자화전자
1101112070334,,"천종윤, 이대훈 각자대표이사",서울특별시 송파구 오금로 91(방이동) 7층,www.seegene.co.kr,,씨젠
1348110294273,,"최경, 이병만","경기도 화성시  향남읍 제약공단1길 27, 2길 46",www.cosmax.com,,코스맥스
1101110057574,,이병학,서울특별시 동작구  여의대방로 112,www.nongshim.com,,농심
1101110031510,,박현철,서울 영등포구 여의도동 34-2,www.bookook.co.kr,,부국증권
1101110019334,,함영제,경기도 안산시 단원구  시화로 38 (성곡동),www.choheung.co.kr,,조흥
1101116770154,,우태희,서울특별시 마포구 마포대로 119 효성빌딩,www.hyosungheavyindustries.com,,효성중공업
1101116052164,,Jang Kyung-ik,"서울특별시 마포구 매봉산로 75 1701호 (상암동, 디디엠씨)",www.studiodragon.net,,스튜디오드래곤
1341110011712,,"조점근,정용욱",충청남도 아산시 둔포면 아산밸리동로 100 -,dongwonsystems.com/,,동원시스템즈
1341110142575,,김학근,경기도 안양시 만안구  박달로 351,-,,노루페인트
1101112276784,,이원휘,경상북도 포항시 남구 대송로 62(장흥동),www.dongkuksnc.co.kr,,동국S&C
1101111105215,,홍정국,서울특별시 강남구 테헤란로 405,www.bgf.co.kr,,BGF
1101110017867,,이명길,서울특별시 중구 을지로 100 파인애비뉴 B동 24층,www.hansol.com,,한솔홀딩스
1345110064482,,"주숭일, 이재호 (각자 대표이사)",경기도 용인시 처인구 양지면 중부대로 2374-36,www.hites.co.kr,,테스
1101110030528,,"안병덕, 이규호",경기 과천시 별양동 1-23 코오롱타워,www.kolon.com,,코오롱
1101116417805,,이승준,서울특별시 용산구 백범로90다길 13,www.orionworld.com,,오리온
1101115501550,,이성호,서울특별시 강남구 도산대로 318 &nbsp,www.cmesrobotics.ai/,,씨메스
1601110091283,,김이을,대전광역시 유성구 엑스포로 441 (문지동),www.satreci.com,,쎄트렉아이
2201110000819,,이희수,제주특별자치도 제주시 1100로 3351 세기빌딩,www.e-jejubank.com,,제주은행
1101110005664,,조덕현,"서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)",www.chonbang.co.kr,,전방
1452110021112,,"장명호, 홍준호(각자대표이사)","서울특별시 송파구 송파대로 167 비동 1014호(문정동, 문정역 테라타워)",www.gi-innovation.com/kr/,,지아이이노베이션
1201110592130,,김동헌,인천광역시 서구 첨단기술로 87 (주)유일로보틱스 청라국제도시 사옥,www.yuilrobotics.com,,유일로보틱스
1101112732413,,김상현,"서울특별시 강남구 테헤란로 509 엔씨타워1  7층,8층",www.chipsnmedia.com,,칩스앤미디어
1101112615578,,박동현,서울특별시 강남구 삼성로 570 석천빌딩 7층,-,,메지온
1347110002206,,대표이사 이수일,대전광역시 대덕구  신일서로 95,www.hanonsystems.com,,한온시스템
1601110005177,,김현수,"서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층)",www.pharmicell.com,,파미셀
1512110026289,,오정강,충청북도 제천시 바이오밸리로 107,www.enchem.net,,엔켐
1845110014990,,정지용,경상북도 구미시 산동읍 5공단4로 28 -,toptec.co.kr,,톱텍
1101110327125,,임정배,서울특별시 종로구 창경궁로 120 종로플레이스,www.daesang.co.kr,,대상
1101110301632,,이경일,서울특별시 송파구 올림픽로35길 123 향군타워 9층,www.saltlux.com/,,솔트룩스
1101110522618,,정영교,부산광역시 사상구 장인로 35 (감전동),www.busanind.co.kr,,부산산업
1101110413247,,윤병석,경기도 성남시 분당구 판교로 332 ECO Hub,www.skgas.co.kr/,,SK가스
1101110414758,,김윤덕,경기도 성남시 수정구 금토로 69 4층,www.daou.co.kr,,다우기술
2301110060126,,최양환,울산광역시 울주군 온산읍 당월로 216-18,www.sejinheavy.com,,세진중공업
1201110005703,,"김흥준,조성용 (각자대표이사)",인천광역시 서구  건지로 199 (석남동) 223-52,www.kyungin.co.kr,,경인양행
1101110562804,,송보영,서울특별시 강서구  오정로 443-83,www.flyasiana.com,,아시아나항공
1701110022781,,"이광연, 채승훈",대구광역시 달서구 성서로71길 43,www.th-net.co.kr,,티에이치엔
1301110009498,,"안월환, 김영길(각자 대표이사)",경기도 평택시 포승읍 포승공단로 42 이구산업(주),www.leeku.net,,이구산업
1101110090516,,김범수,경기도 시흥시 공단1대로 101,www.spcsamlip.co.kr,,SPC삼립
1101110079817,,"이우성, 박준영, 이복영","서울특별시 서초구 양재대로 246 2층,3층 한국소비자원",www.sgcenergy.co.kr,,SGC에너지
1101110085450,,"정의선, 무뇨스 바르셀로 호세 안토니오(각자 대표이사)",서울특별시 서초구  헌릉로 12,www.hyundai.com,,현대자동차
1311110350139,,정우진,경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄,www.nhn.com,,NHN
1101110279996,,김한수,서울특별시 강남구  테헤란로104길 21,www.inthef.co.kr,,인디에프
1101110028632,,신종호,"경기도 안산시 단원구  번영2로 31 (성곡동,시화4다706)",www.shinhwatp.co.kr,,SHD
1345110034097,,윤기철,경기도 용인시 처인구  남사면 경기동로 316 리바트,www.hyundailivart.co.kr,,현대리바트
1101110012437,,김대정,서울특별시 중구  동호로 310,www.daehansf.co.kr,,대한화섬
1101113166546,,이재상,서울특별시 용산구 한강대로 42 용산트레이드센터,hybecorp.com,,하이브
1341110001672,,윤경욱,서울특별시 용산구 서빙고로51길 52 4층,www.jayjun.kr,,차AI헬스케어
1346110007844,,"신 히데오, 오창민 (각자대표)",경기도 안성시 미양면 개정산업단지로 71-,www.tck.co.kr,,티씨케이
1301110008052,,"최웅선,최장돈",서울특별시 송파구 백제고분로 450 -,www.infac.com,,인팩
1101112727141,,강민종,경기도 성남시 수정구 창업로 17 판교 아이스퀘어 A동 6층 603호,www.humedix.com,,휴메딕스
1201110517154,,박창호,"인천광역시 서구 봉수대로300번길 15, 300번길 9",sgholdings.co.kr,,SG
1942110088197,,김재학,경상남도 창원시 성산구 공단로473번길 57,higenrnm.com,,하이젠알앤엠
1358110177957,,이동기,경기도 성남시 수정구 고등동 608-3 -,www.olixpharma.com,,올릭스
1615110086227,,김현주,충청남도 천안시 서북구 3공단3로 42,hanamts.com,,하나머티리얼즈
2301110120607,,김병기,충청남도 천안시 동남구 풍세면 풍세산단2로 39 &nbsp,dstp.co.kr,,덕산테코피아
1801110001717,,우인석,부산광역시 사하구  다대로 627 (다대동),www.sce.kr,,성창기업지주
1845110000642,,김상헌 김인환,경상남도 양산시 산막공단북11길 103 -,www.dnautomotive.com,,DN오토모티브
1301110008862,,"김용호, 김휘중(각자대표이사)",경기도 안산시 단원구 별망로459번길 20,www.sjmholdings.co.kr,,에스제이엠홀딩스
1511110031157,,이상율,충청북도 충주시 주덕읍 중원산업로 312,www.chunbochem.com/,,천보
1801111522465,,유재호,부산광역시 중구 중앙대로 102 17층(부산빌딩),www.stxgreenlogis.co.kr/,,STX그린로지스
1101110038061,,조갑주,서울특별시 영등포구 여의나루로 53-1,www.singsongholdings.com,,신송홀딩스
1101110063779,,이동열,서울특별시 용산구 한남대로 98 일신빌딩 4층,www.kleannara.com,,깨끗한나라
1341110002878,,한영재,경기도 안양시 만안구  박달로 351,www.norooholdings.co.kr,,노루홀딩스
1845110001335,,"장홍선, 장선우 (각자대표)",경상남도 양산시  어실로 101,www.kdoc.co.kr,,극동유화
1101111397648,,박상일,"경기도 수원시 영통구 광교로 109, 4층(이의동, 나노소자특화팹센터)",www.parkafm.co.kr,,파크시스템스
2001110001407,,남상규/손일호,광주광역시 광산구 하남산단9번로 90 (안청동),www.bks.co.kr,,부국철강
1101110005078,,이문화,서울특별시 서초구 서초대로74길 14 (서초동),www.samsungfire.com,,삼성화재해상보험
1101110221814,,"정몽진, 정재훈",서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩,www.kccworld.co.kr,,케이씨씨
1101110035132,,"곽재선, 황기영 (각자대표이사)",경기도 평택시  동삭로 455-12,www.kg-mobility.com,,KG모빌리티
1353110013606,,"허성, 유석진",서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워,www.kolonindustries.com/,,코오롱인더
1311110000205,,"변동준, 김성수(각자 대표이사)",경기도 성남시 중원구  사기막골로 47 (상대원동),www.samyoung.co.kr,,삼영전자공업
1801110000587,,"김태형, 이창훈, 김영훈 (각자대표제)",부산광역시 사하구  을숙도대로 525,www.kcip.co.kr,,한국주철관공업
1101110008200,,유영일,서울특별시 도봉구  도봉로 683  (방학동) 동성빌딩,dongsung-pharm.co.kr,,동성제약
1348110072942,,"나윤성, 장 남 각자대표",경기도 화성시 동탄면 동탄산단6길 37,techwing.co.kr,,테크윙
1201110002189,,최진식,인천광역시 부평구  부평북로 141 (주)SIMPAC,www.simpac.co.kr,,SIMPAC
1760110020145,,이현식,경상북도 구미시 4공단로 321,www.ajusteel.com,,아주스틸
1101110738637,,"배동환, 이원진(각자대표)",강원도 삼척시  동양길 20,www.sampyocement.co.kr,,삼표시멘트
1801110004323,,대표이사 현석호,부산광역시 연제구 중앙대로 1079 장천빌딩 6층,www.hsi.co.kr,,화승인더스트리
2001110054795,,이동훈,광주광역시 서구  무진대로 932 (주)광주신세계,www.gjshinsegae.com,,광주신세계
1101110090037,,허서홍,서울특별시 강남구 논현로 508GS타워(역삼동 679),www.gsretail.com,,GS리테일
1101110075683,,"최문규,전재식(각자 대표이사)",경기도 용인시 처인구  백암면 덕평로 82,www.hanshinc.com,,한신공영
1101110366719,,허우영,서울특별시 영등포구  영등포로 20,www.wooshinsys.co.kr,,우신시스템
1101110600430,,"이종우, 황하섭",경기도 화성시 안녕남로 132 (주)제우스,www.globalzeus.com,,제우스
1201110095499,,허지행,"경기도 수원시 영통구 대학4로 17 제8층 812호, 813호(이의동, 에이스광교타워 1차)",tapex.co.kr,,테이팩스
1101110046204,,"WANG KI YONG JR, 왕인상",서울특별시 마포구 독막로8길 38 동하빌딩 4층,www.dongwonfish.co.kr,,동원수산
1101110377055,,박찬도,서울특별시 종로구 인사동길 12 대일빌딩 8층,www.kssline.com,,KSS해운
1101110038326,,김한영,경기도 하남시 덕풍동로 111-21 (덕풍동),www.kecc.co.kr,,한국종합기술
2101110091498,,김기홍,전라북도 전주시 덕진구  백제대로 566,www.jbfg.com,,JB금융지주
1101110164717,,김창수,서울특별시 강남구 테헤란로113길 15 (삼성동),www.nhchem.co.kr,,남해화학
1101110673966,,이광섭,울산광역시 울주군  온산읍 산암로 42 (주)일진에너지,ijeng.com,,일진파워
1101116332590,,윤석빈,서울특별시 용산구 한강대로72길 3(남영동),www.crown.co.kr,,크라운제과
1101110185276,,유태호,서울특별시 중구  동호로 310 (장충동2가),www.taekwang.co.kr,,태광산업
1101110271596,,김치곤,"서울특별시 서대문구 통일로 107-39 502(충정로2가, 사조빌딩)",www.sajosf.co.kr,,사조씨푸드
1101111848394,,"금한태, 배성 (각자 대표이사)",서울특별시 서초구  법원로3길 20-7,www.telcoware.com,,텔코웨어
1341110131073,,최성원,경기도 안양시 동안구 흥안대로 67,www.dyexpress.co.kr,,동양고속
1101110168595,,최성안,경기도 성남시 분당구 판교로227번길 23 삼성중공업 판교R&D센터,www.samsungshi.com,,삼성중공업
1648110016928,,정현호,충청북도 청원군  오창읍 각리1길 78 (주)메디톡스,www.medytox.com,,메디톡스
1311110597525,,박영수,"경기도 성남시 수정구 금토로 52 F동 (금토동, 솔브레인)",www.soulbrain.co.kr,,솔브레인
1101110042955,,오익근,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,www.daishin.com,,대신증권
1101116394954,,김창구,"경기도 성남시 분당구 성남대로925번길 16, 701호",clobot.co.kr,,클로봇
1801110044717,,문성준,"경상남도 김해시 호계로 428 1층(부원동, 세화빌딩)",www.lsnetworks.co.kr,,LS네트웍스
1101115402237,,"스캇성철박, 조덕제","경기도 성남시 분당구 정자일로 155 정자동, 분당두산타워",www.doosanbobcat.com,,두산밥캣
1101110085583,,이원휘,서울특별시 중구  다동길 46,www.dkis.co.kr,,동국산업
1101111144073,,"김지원, 임동환(각자 대표이사)",서울특별시 강남구  논현로 633,www.mktrend.co.kr,,한세엠케이
1101116314085,,조남민 (단독대표),"서울특별시 광진구 광나루로56길 85 테크노마트21 제12층 제01호, 제02호(구의동)",www.angel-robotics.com/ko/,,엔젤로보틱스
1348110159279,,"황수, 유상석(각자 대표이사)",경기도 화성시  만년로 905-17,-,,일진전기
1355110102249,,박치영,경기도 안성시  공도읍 문터길 72-23,www.ysfc.co.kr,,윤성에프앤씨
1101110005002,,윤진오,서울특별시 강남구 테헤란로 137 코레이트 타워,dbcon.dongbu.co.kr,,동부건설
1101110339542,,"이광식, 이원범(각자 대표이사)","서울특별시 송파구 법원로6길 11 (문정동, 환인빌딩)",www.whanin.co.kr,,환인제약
1101114566406,,김용범,서울특별시 강남구  강남대로 382,www.meritzgroup.com,,메리츠금융지주
1601110067234,,최호일,대전광역시 유성구 유성대로1628번길 37-24,www.peptron.co.kr,,펩트론
1801110025147,,김정렬,울산광역시 울주군  두동면 봉계농공길 8,dicorp.co.kr,,디아이씨
1801110019843,,"최정욱, 정경수",부산광역시 금정구  금샘로 347 동아지질,www.dage.co.kr,,동아지질
1501110093926,,최원,충청북도 청원군 오창읍 각리1길 93-,abov.co.kr,,어보브반도체
1911110000104,,"김준식, 원유현",대구광역시 달성군 논공읍 논공중앙로34길 35 35,www.daedong.co.kr,,대동
1311110081627,,"김준석, 박준규 (각자 대표이사)",경기도 수원시 영통구 광교중앙로248번길 7-8 에이디테크놀로지 빌딩,www.adtek.co.kr,,에이디테크놀로지
1942110000018,,강태식,경상남도 창원시 성산구  공단로 52,www.daelimbnco.com,,대림바스
1101110129274,,최종환,서울특별시 중구 퇴계로 299,www.paradise.co.kr/ko/main,,파라다이스
1101110624688,,성대규,서울특별시 종로구 종로 33 (청진동),www.myangel.co.kr,,동양생명
1101110012560,,김정균,서울 종로구 원남동 보령빌딩 66-21,www.boryung.co.kr,,보령
2849110065613,,윤승현,경기도 파주시  회동길 20,www.wjthinkbig.com,,웅진씽크빅
1101114855924,,김가람,서울특별시 강남구 테헤란로 152 강남파이낸스센터 16층,www.doubleugames.com,,더블유게임즈
1311110046639,,나혁휘,충청북도 청주시 청원구 오창읍 양청3길 60,www.it-m.co.kr,,아이티엠반도체
1101115869346,,"최명배, 장성진 (공동대표)","경기도 성남시 분당구 판교로255번길 28 (삼평동, 디에이치케이솔루션빌딩 7층)",yikcorp.com,,와이씨
1712110005114,,"이태규,이강섭",경상북도 경주시  내남면 포석로 16-9,ms-global.com,,엠에스오토텍
1101111848914,,정철호,서울특별시 금천구 가산디지털1로 131 에이동 4층,holdings.com2us.com/,,컴투스홀딩스
1101110295778,,"김성기,김경태(각자대표)",서울특별시 강남구  테헤란로25길 15-4,www.geumhwa.co.kr,,금화피에스시
1313110083497,,"류진, 박우동",경기도 평택시  포승읍 평택항로156번길 134 (주)풍산,www.poongsan.co.kr,,풍산
1101110981038,,송미선,서울특별시 종로구 인사동5길 41 (주)하나투어,www.hanatour.com,,하나투어
1101110335649,,박종문,서울특별시 서초구 서초대로74길 11 (서초동),www.samsungpop.com,,삼성증권
1101110658637,,심민석,경상북도 포항시 남구 호동로 68,www.poscodx.com/kor/,,포스코DX
1801110004753,,"홍하종, 홍석빈 (각자 대표이사)",전라남도 순천시  서면 산단1길 15,www.dsrcorp.com,,DSR제강
1101110398556,,이준희,서울특별시 송파구 올림픽로35길 125(신천동),www.samsungsds.com,,삼성에스디에스
1701110176489,,"김진영, 이우선",대구광역시 달서구  성서공단남로 151,unionmaterials.com,,유니온머티리얼
1243110000755,,류현석(대표이사),충청남도 아산시 둔포면 아산밸리동로 22,www.ypr.co.kr,,유성기업
1101110186307,,김태균,경상북도 김천시 혁신로 269 (율곡동),www.kepco-enc.com,,한전기술
1101115379692,,곽달원,충청북도 청주시 흥덕구 오송읍 오송생명2로 239 에이치케이이노엔(주) 오송공장,www.inno-n.com,,HK이노엔
1101111571250,,남재관,서울특별시 금천구  가산디지털1로 131,com2us.com/corporation,,컴투스
1701110111352,,이동환,대구광역시 달서구  호산동로 121,www.myjvm.com,,제이브이엠
1942110000399,,"정세영, 송병영",경상남도 창원시 성산구  웅남로 618(성산동),www.gmb.co.kr,,지엠비코리아
1713110003504,,김영범,경상북도 김천시  공단3길 64 (응명동),www.kolonenp.com,,코오롱ENP
1101110031338,,장세욱,서울특별시 중구  을지로5길 19 페럼타워,www.dongkuk.co.kr,,동국홀딩스
1345110000014,,"허일섭, 허용준",경기 용인시 구성읍 동백리 (주)녹십자 303,www.gccorp.com,,녹십자홀딩스
1101110193740,,최원혁,"서울특별시 영등포구 여의대로 108 (여의도동, 파크원 타워1)",www.hmm21.com,,HMM
1101110118996,,"이주성, 조영빈",서울시마포구 양화로 45,www.seahsteel.co.kr/company/holdings/,,세아제강지주
1101111401051,,"이길형, 손면석 각자 대표이사",경기도 성남시 분당구 대왕판교로644번길 49 위메이드타워(삼평동) 4층,www.wemademax.com,,위메이드맥스
2011110000440,,강문수,전라남도 광양시 산업로 55 본관 3층,www.crholdings.co.kr,,시알홀딩스
1101116860640,,"이휘령, 홍만기",서울특별시 마포구 양화로 45,www.seahsteel.co.kr,,세아제강
1101117299294,,소선호,서울특별시 영등포구 국제금융로8길 2 농협재단빌딩 5층,nhallonereit.com/,,NH올원리츠
1101117320320,,이성균,"서울특별시 강남구 삼성로 511, 4층(삼성동, 골든타워)",www.koramcoenergyplus.co.kr,,코람코라이프인프라리츠
1101111109134,,윤상현,서울특별시 서초구  과천대로 870-13,www.cjmall.com,,CJ ENM
1101110030710,,"이훈범, 오기호",서울특별시 강남구  논현로 430 아세아타워빌딩 14층,asiaholdings.co.kr,,아세아
1101112743866,,김철웅,"서울특별시 송파구 올림픽로35다길 42 한국루터회관 9,10,15층",www.echomarketing.co.kr,,에코마케팅
1101111636004,,"윤성준, 윤경원(각자대표)",경기도 성남시 중원구  사기막골로 137 중앙인더스피아 5차 701~704호,www.intron.co.kr/,,인트론바이오
1101113326588,,최진환,"경기도 안양시 동안구 전파로 88, 8층",www.lotterental.com/,,롯데렌탈
1345110059821,,류재학 대표이사,경기도 성남시 분당구 대왕판교로 700 (삼평동) 6층,www.labgenomics.co.kr,,랩지노믹스
1801110003268,,이경백,부산광역시 사하구 하신번영로 69,www.idaehan.com,,대한제강
1101116168614,,염동현,경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈,www.neosem.com,,네오셈
1543110022729,,송금수,충청북도 진천군 이월면 고등1길 27,www.pimaterials.com,,PI첨단소재
1101110036502,,김정일,경기도 과천시 코오롱로 11 코오롱타워,www.kolonglobal.com,,코오롱글로벌
1101110042484,,서태영,서울특별시 영등포구  국제금융로2길 36 유화증권빌딩,www.yhs.co.kr,,유화증권
1112710005962,,정용기,경기도 성남시 분당구 분당로 368,www.kdhc.co.kr,,지역난방공사
1942110000943,,"박지원, 정연인, 박상현",경상남도 창원시 성산구  두산볼보로 22 두산중공업 주식회사,https://www.doosanenerbility.com/kr,,두산에너빌리티
1350110042924,,신일운,경기도 안산시 단원구 강촌로 149 스마트센터,www.interflex.co.kr,,인터플렉스
1801110034320,,"전장열, 전재범 (각자 대표이사)",부산광역시 사하구  다산로 110,www.kumkangkind.com,,금강공업
1701110387416,,대표이사 김영훈 대표이사 박문희,대구광역시 중구 명덕로 85 (남산동),www.daesungenergy.com,,대성에너지
1615110001572,,이원찬,충청남도 천안시 동남구 용수골길 23 현대사료(주),www.hdfeed.co.kr,,현대사료
1341110003462,,고기영,경기도 안산시 단원구  강촌로 140 삼화왕관(주),www.samhwa.co.kr,,삼화왕관
1301110007616,,"임일지,임중규(각자대표)",경기 시흥시 정왕동 1236-10,www.daejoo.co.kr,,대주전자재료
1101110003692,,이수근,서울특별시 강서구  양천로 13 (방화동) 한국공항(주),www.kas.co.kr,,한국공항
1101110029721,,"고준, 채형석 (각자 대표이사)",서울특별시 마포구 양화로 188 -,www.aekyunggroup.co.kr,,AK홀딩스
1346110087565,,"양호근, 최동규 (각자 대표이사)",경기도 안성시 미양면 제2공단3길 12 -,www.kctech.co.kr,,케이씨텍
1101110032568,,정성택 대표이사,경기도 화성시 향남읍 제약공단4길 10 -,www.sspharm.co.kr,,삼성제약
1101113500249,,김승철,서울특별시 서초구 남부순환로 2557 토니모리 빌딩,www.tonymoly.com,,토니모리
1101110152134,,"최성원, 박상영(각자대표)",경기도 과천시 과천대로7다길 52 광동 과천 타워,www.ekdp.com,,광동제약
1101112611906,,김우찬,서울특별시 중구  퇴계로 173 19층,tkg.huchems.com,,티케이지휴켐스
1101110034233,,박종호,경기도 성남시 분당구 판교로 286 -,http://www.hankook-technologygroup.com,,한국앤컴퍼니
2111110001529,,김은석(단독대표),강원도 횡성군  횡성읍 한우로 495,www.dhpharm.co.kr,,대화제약
1101110003155,,장병호,서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사,www.koreastock.co.kr,,한화투자증권
1101110112328,,"주진우, 김치곤(각자대표)",서울특별시 서대문구  통일로 107-39 사조산업빌딩 5층,www.sajo.co.kr,,사조산업
1101110271497,,송한규,"서울특별시 강서구 공항대로 396 7,8층",www.sc-eng.com,,에쓰씨엔지니어링
1146710006125,,최연혜,대구광역시 동구 첨단로 120-,www.kogas.or.kr,,한국가스공사
1101110234776,,백종탁,경기도 용인시 기흥구 용구대로2469번길 10 죽전 일성트루엘 B105호,www.ilsungconst.co.kr,,일성건설
1601110058887,,이정훈,"서울특별시 강남구 테헤란로 528 12층(대치동, 슈페리어타워)",www.wooricapital.co.kr,,우리기술투자
1701110001131,,"이종원,임기영",대구광역시 수성구  동대구로 111,www.hwasung.com,,HS화성
1101118466280,,한상준,"서울특별시 중구 서소문로 50 6층(중림동, 센트럴플레이스)",www.unidbtplus.co.kr,,유니드비티플러스
1801110828129,,TANIYAMA KEN,부산광역시 금정구 공단동로55번길 28,www.drbworld.com,,동일고무벨트
1101112785355,,정현규,"경기도 성남시 중원구 사기막골로45번길 14, 18층 제에이-1801,1802호(상대원동, 성남 우림라이온스밸리2차",bioplus.co.kr,,바이오플러스
1101111516397,,양민석 (단독대표이사),서울특별시 마포구 희우정로1길 7 -,www.ygfamily.com,,와이지엔터테인먼트
1601110395354,,박태교,대전광역시 대덕구 신일동로 101,intocell.com,,인투셀
1101110346745,,"윤새봄, 이수영 각자대표",서울특별시 중구 청계천로 24 케이스퀘어 시티,www.woongjin.com,,웅진
1101115238096,,"임경태, 김웅종",서울 강남구 역삼2동 726 아세아타워빌딩 14층,www.asiacement.co.kr,,아세아시멘트
1341110411706,,이상호,"강원특별자치도 동해시 대동로 215 (송정동, 1686)",www.lsecoenergy.com,,LS에코에너지
1101110279433,,"정몽규, 김회언 (각자 대표이사)",서울특별시 종로구 경희궁1가길 9 -,www.hdc-holdings.com,,HDC
1801110000339,,류영식,부산광역시 금정구 공단동로55번길 28,www.drbworld.com,,DRB동일
1311110057925,,정수홍,대구광역시 달서구  호산동로 42,www.snstech.co.kr,,에스앤에스텍
1101118570891,,김영훈,"서울특별시 영등포구 63로 50 63한화생명빌딩 11층, 12층",www.hanwhagalleria.co.kr,,한화갤러리아
1601110003931,,김홍국,전라북도 익산시 중앙로 121 -,www.harimholdings.co.kr,,하림지주
1101110371148,,김홍연,전라남도 나주시 문화로 211 -,www.kps.co.kr,,한전KPS
1101110200579,,이우선,서울특별시 중구  소공로 94 OCI빌딩 13층,www.unioncement.com,,유니온
1341110010839,,한승욱,경기도 시흥시 협력로 165,dsdansuk.com,,DS단석
1101118626793,,김유신,서울특별시 중구 소공로 94 OCI빌딩,www.oci.co.kr,,OCI
1101110005052,,송하경,"경기도 용인시 수지구  손곡로 17 (동천동, 모나미빌딩)",www.monami.com,,모나미
1760110020640,,손재일,경상북도 구미시 산호대로 264-60 -,hanwhasystems.com,,한화시스템
