crno,sic_name,enp_rpr_fnm,address,homepage,enp_main_biz_name,corp_name
1801110348945,,정승규,경상남도 창원시 성산구 창원대로1144번길 40 (주)이엠텍,www.em-tech.co.kr,,이엠텍
1501110001036,,이연석,"충청북도 청주시 흥덕구 공단로126번길 97 (송정동, 공단2브럭)",www.chokwang.co.kr,,조광피혁
1348110002080,,"김해련, 박충기, 김민정 (각자 대표이사)",서울특별시 강서구 공항대로 467 4층(등촌동),www.taekyung.co.kr,,태경산업
1101118376893,,이명규,서울특별시 서초구 서초대로74길 4,www.samsungfnreit.com/,,삼성FN리츠
1101117736808,,박상신,"서울특별시 강서구 공항대로 165 에이동(마곡동, 원그로브)",www.dlenc.co.kr,,DL이앤씨
1760110022654,,허제홍,대구광역시 달서구 이곡동로 11,www.landf.co.kr/,,엘앤에프
1348110400341,,Yoo Ho Sun,경기도 화성시  동탄면 동탄산단8길 15-5 &nbsp,www.apsystems.co.kr,,AP시스템
1412110077086,,서은택,"서울특별시 성동구 성수일로4길 25, 서울숲코오롱디지털타워1차 1005호",asterasys.com,,아스테라시스
1101110839071,,이재준,"서울특별시 송파구 위례순환로 480 케이알산업빌딩 3, 4층(장지동)",www.curexo.com,,큐렉소
1648110001961,,김태영,충청남도 아산시 실옥로 174,www.kbpharma.co.kr,,경보제약
1101118651633,,최삼영,서울특별시 중구 을지로5길 19,www.dongkuksteel.com,,동국제강
1311110466283,,김건수,대전광역시 유성구 국제과학16로 11,curocellbtx.com,,큐로셀
1101110028848,,박주형,서울특별시 중구  소공로 63 (충무로1가) 신세계백화점건물 (주)신세계,www.shinsegae.com,,신세계
1101112141672,,임경섭,울산광역시 남구  장생포로 93,www.chinyang.co.kr,,진양화학
1101110005995,,김 대 환,서울특별시 영등포구 디지털로38길 27 (주)비와이씨,home.byc.co.kr,,BYC
1101110707674,,박두진,서울특별시 강남구  영동대로 315 대경빌딩,www.isamt.com,,에스에이엠티
1101115260669,,김영주,서울 서대문구 충정로3가 3가 368 종근당빌딩,www.ckdpharm.com,,종근당
1801110001220,,주종대,부산광역시 수영구 구락로 150,www.kiswire.com,,고려제강
1311110047356,,"김종현, 안수홍",경기도 용인시 기흥구  기곡로 27 (주)유니테스트,www.uni-test.com,,유니테스트
1101110028591,,장인섭,서울특별시 강남구 영동대로 714,www.hitejinro.com,,하이트진로
1101110208383,,"배기문, 남병옥","서울특별시 강남구 학동로 231 6,7,8,9,10층",www.isdongseo.co.kr,,아이에스동서
1101113487546,,김동철,서울특별시 서초구 반포대로 22 서초 평화빌딩 12층,www.dwanatech.com,,동운아나텍
1101110095285,,"김정남, 정종표",서울특별시 강남구  테헤란로 432,www.idbins.com,,DB손해보험
1101114570720,,이동훈,경기도 성남시 분당구 판교역로 221,www.skbp.com,,에스케이바이오팜
1345110052677,,허남,경기도 성남시 수정구 금토로 52 에프동 8층,genic21.com,,제닉
1101110376148,,최재호,경기도 부천시 오정구  석천로 457,www.eugenes.co.kr,,유진기업
1701110233338,,"김영대, 육영수",대구광역시 달성군  논공읍 논공중앙로 211,www.daeho-al.com,,대호에이엘
1341110036348,,황규호,경기도 화성시  삼성1로2길 13(석우동),www.vatech.co.kr,,바텍
1311110051935,,서종현,"서울특별시 강남구 테헤란로 422 11층 (대치동,KT선릉타워East)",www.daemyoung-eng.com,,대명에너지
1812110000906,,정승진,경기도 성남시 분당구 수내로46번길 4 경동빌딩 -,www.kdinvest.co.kr,,경동인베스트
1348110319279,,이예하,서울특별시 서초구 강남대로 479 9층,www.vuno.co,,뷰노
1101110015861,,강병주,"부산광역시 동구 초량중로 114 105동 비102호, 비104호(초량동, 범양레우스 센트럴베이)",www.iby.co.kr,,범양건영
1341110003058,,"유병선, 최세환(각자대표)",충청남도 아산시 도고면 도고면로 48-15 (주)지코,www.smbexel.com,,에스엠벡셀
1101110032899,,"김희용, 김도훈",서울특별시 용산구 장문로 52 동빙고동,tym.world,,TYM
1101111786057,,임욱빈,서울특별시 성동구 아차산로5길 24-4,www.biodyne.asia/,,바이오다인
1311110523736,,안재용,경기도 성남시 분당구 판교로 310,www.skbioscience.com,,SK바이오사이언스
1101110003668,,노삼석,서울특별시 중구 남대문로 63 한진빌딩,www.hanjin.com,,한진
1348110324294,,조병기,경기도 화성시 삼성1로4길 22,www.bionote.co.kr,,바이오노트
1601110109896,,신재호,대전광역시 대덕구  대화로132번길 142 디엔에프,www.dnfsolution.com,,디엔에프
1350110049607,,박선순,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,www.dawonsys.com,,다원시스
1344110044981,,박태훈,경기도 화성시 동탄산단9길 23-12,nextinsol.com,,넥스틴
1355110249041,,윤원수,경기도 시흥시 마유로 96 -,www.tnrbiofab.com,,티앤알바이오팹
1101118651659,,박상훈,서울특별시 중구 을지로5길 19,www.dongkukcm.com,,동국씨엠
1601110405070,,윤태영,"서울특별시 구로구 디지털로33길 11 구로동, 에이스테크노타워8차 13층 1301호",/www.proteina.co.kr,,프로티나
1101110134877,,조완석,전라남도 나주시 시청길 4,www.kumhoenc.com,,금호건설
1101110924765,,남민우,경기도 성남시 분당구 대왕판교로644번길 49 DTC타워 11층,www.dasannetworks.com,,다산네트웍스
1801110036425,,안 재 일,부산광역시 강서구  녹산산단262로 26,www.skbend.com,,성광벤드
1942110000472,,김진호,인천광역시 남동구  남동서로362번길 36 (남촌동),www.dy.co.kr,,디와이
1101110032154,,남태훈,경기도 성남시 분당구  야탑로 96-8,www.kukjepharm.co.kr,,국제약품
2341110120538,,김형진,경상남도 양산시 충렬로 61,www.hsrna.com,,화승알앤에이
1614110012349,,양준화,충남 서산시 대산읍 독곳리 411-13,www.korgc.com,,그린케미칼
1760110020723,,배종식,경상북도 구미시  4공단로7길 53-77,www.worldexint.com,,월덱스
1101110582547,,"김윤상, 이종근(공동 대표이사)","경기도 화성시 영통로26번길 72 (반월동,외2필지)",www.hanyangkorea.com,,한양이엔지
1943110006262,,"이근흥, 조원래 (각자 대표이사)",경상남도 함안군  군북면 장백로 122,www.bhi.co.kr,,비에이치아이
1601110014483,,"김재식, 황문규",서울특별시 영등포구 국제금융로 56 미래에셋대우빌딩,life.miraeasset.com,,미래에셋생명
1243110004252,,양주환,충청북도 청주시 흥덕구 오송읍 오송생명로 61 -,www.suheung.com,,서흥
1301110005727,,"최창원, 손현호",경기도 성남시 분당구 판교로 332 -,www.skdiscovery.com,,SK디스커버리
1345110001814,,"이재상, 백승한 각자대표",경기도 화성시 동부대로970번길 110,www.woojininc.com,,우진
1717110132339,,김병훈,경상북도 포항시 북구 흥해읍 영일만산단남로75번길 15,ecopromaterials.com/,,에코프로머티
1348110326191,,김현태,인천광역시 연수구 송도과학로 32 에스동 18층,voronoi.io,,보로노이
1942110000480,,"김동관, 손재일",경상남도 창원시 성산구  창원대로 1204,www.hanwhaaerospace.com,,한화에어로스페이스
1345110084018,,이상철,경기도 성남시 분당구 판교역로 221 (삼평동 672) 투썬월드빌딩 12층,www.raymedical.co.kr/,,레이
1101110003965,,명노현,서울특별시 용산구 한강대로 92 LS용산타워 -,www.lsholdings.co.kr,,LS
2850110209804,,"김욱, 강종익","서울특별시 마포구 매봉산로 75 1801호, 1901호(상암동,디디엠씨)",www.dexterstudios.com,,덱스터
1101117701356,,김동명,"서울특별시 영등포구 여의대로 108, 타워 1",www.lgensol.com,,LG에너지솔루션
1301110026814,,이만규,충청북도 진천군  백곡면 배티로 818-105,www.ananti.kr,,아난티
1346110062393,,최용하,경기도 안성시 모산로 8,www.komico.com,,코미코
1101112078073,,곽영수,경기도 성남시 분당구 서현로 190-,www.innowireless.co.kr,,이노와이어리스
1801110000537,,유재순,부산광역시 영도구 해양로 241 미창석유,www.michang.co.kr,,미창석유공업
1942110066763,,이상수,경상남도 창원시 성산구  공단로474번길 36,www.stxengine.co.kr,,STX엔진
1101117875359,,"구본준, 노진서",서울특별시 종로구 새문안로 58 LG광화문빌딩,www.lxholdings.co.kr,,LX홀딩스
1801110396069,,권형순,부산광역시 기장군  철마면 여락송정로 363,www.sntdaewoo.com,,SNT모티브
1351110051329,,"엄평용, 신승우 (각자 대표이사)",경기도 용인시 처인구  양지면 추계로 42 유진테크,www.eugenetech.co.kr,,유진테크
1358110290105,,이종민,경기도 수원시 영통구 대학4로 25 -,www.asicland.com,,에이직랜드
1942110234534,,박치웅,경상남도 창원시 성산구 웅남로 812 (성주동),power.dy.co.kr,,디와이파워
1801110550194,,김재경,"서울특별시 중구 청계천로 106 3층(수표동, 크리스탈스퀘어)",www.sillajen.com,,신라젠
1101111144297,,송구영,"서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워)",www.lghellovision.net,,LG헬로비전
1101115633585,,안성현,경기도 성남시 중원구 둔촌대로541번길 29 상대원동 3층,www.drtech.com,,디알텍
1101110192180,,문혁수,서울특별시 강서구 마곡중앙10로 30 LG사이언스파크,www.lginnotek.co.kr,,LG이노텍
1101111118656,,노갑선,"서울특별시 마포구 월드컵북로56길 9 4층(상암동, 우리기술빌딩)",www.wooritg.com,,우리기술
1311110501021,,"김철, 안재현",경기도 성남시 분당구 판교로 310,www.skchemicals.com,,SK케미칼
1942110000125,,권오성,경상남도 창원시 성산구  정동로 153,www.hyundai-wia.com,,현대위아
1101110210859,,"문덕식,강운식 (각자 대표이사)",서울특별시 강남구 삼성로96길 23 7층,www.dbinc.co.kr,,DB
1615110176036,,"이수훈,이범성(공동대표이사)",충청남도 천안시 서북구 입장면 쑥골길 21-32,www.dsneolux.co.kr,,덕산네오룩스
1101110145519,,이부진,서울특별시 중구 동호로 249 (주) 호텔신라,www.hotelshilla.net,,호텔신라
1101110825624,,김경록,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,www.hansolhomedeco.co.kr,,한솔홈데코
1101110165830,,성래은,서울특별시 중구 만리재로 159 (주)영원무역,-,,영원무역홀딩스
1101112207995,,신학철,서울특별시 영등포구  여의대로 128,www.lgchem.com,,LG화학
2841110112915,,박종훈,서울특별시 성동구 아차산로 78 (성수동2가),www.neuromeka.com,,뉴로메카
1601110099451,,안기홍,경기도 성남시 분당구  정자일로 248 2201,-,,HLB테라퓨틱스
1101115731032,,김동진,대구광역시 동구 팔공로47길 37 -,www.cisro.co.kr,,씨아이에스
1101115340065,,김동민,충청북도 청주시 청원구 오창읍 양청송대길 10 청주미래누리터(지식산업센터) 204호,jlkgroup.com,,제이엘케이
1101112507551,,최준호,"인천광역시 연수구 하모니로177번길 49 업무동 10층(송도동, 형지글로벌 패션복합센터)",www.hyungji-elite.com,,형지엘리트
1101110003212,,한우삼. 한하워드성(각자 대표이사),경기도 안산시 단원구  해봉로 212 (성곡동),www.taeyangmetal.com,,태양금속공업
1545110006076,,최호연,충청북도 음성군  대소면 대금로 157,www.iljindisplay.co.kr,,일진디스플
1347110000333,,전성오,경기도 평택시 고덕면 해창리 250,www.sjpulp.com,,삼정펄프
1101110047864,,이용익,서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀,www.shinhung.co.kr,,신흥
1101110015762,,"오세철, 정해린, 이재언",서울특별시 강동구 상일로6길 26 -,www.samsungcnt.com,,삼성물산
1101110509872,,"강승곤,정철",경기도 파주시  산업단지길 139 (주)G.M.P,www.vtgmpcorp.co.kr,,브이티
1101112149436,,최영범,"서울특별시 마포구 매봉산로 758층, 9층",www.ktskylife.co.kr,,케이티스카이라이프
1101110003098,,"김세훈, 박상진, 장인성",서울특별시 서초구 마방로 68 (양재동),www.dongwon.com,,동원산업
1101110002959,,"김동관, 류두형, 김우석",서울특별시 중구  청계천로 86 24층,www.hanwhacorp.co.kr,,한화
1101110086771,,남기영,서울특별시 강남구 테헤란로86길 14 (대치동),www.twms.co.kr,,태원물산
1501110198453,,유원양,"충청북도 보은군 삼승면 남부로 3750-148(우진리,티이엠씨)",temc.co.kr/,,티이엠씨
1101117016870,,도익한,서울시 종로구 율곡로 194 현대그룹빌딩,www.hyundaimovex.com/,,현대무벡스
1101110878706,,"이병철, 황준호 (각자 대표이사)",서울특별시 영등포구 여의나루로 60 여의도포스트타워,www.daolsecurities.com,,다올투자증권
1101114767153,,최원영,서울특별시 구로구 디지털로32길 30 코오롱디지털타워빌란트. 1301-1308호,www.dncmedia.co.kr,,디앤씨미디어
1701110005042,,"조현기, 정순원, 김제욱(각자대표)",대구광역시 달성군  논공읍 논공중앙로 288,www.namsun.co.kr,,남선알미늄
1101110205975,,백종훈,"서울특별시 중구 청계천로 100 (수표동, 시그니쳐타워)",www.kkpc.com,,금호석유화학
1101110124802,,정유석,경기도 용인시 기흥구  하갈로 110,www.ilyang.co.kr,,일양약품
1101111216757,,앤드류김,"경기도 성남시 분당구  황새울로 314 (서현동,유니퀘스트빌딩)",www.uniquest.co.kr,,유니퀘스트
1101111827570,,차재병,경상남도 사천시  사남면 공단1로 78 한국항공우주산업,www.koreaaero.com,,한국항공우주
2301110052355,,김강식,울산광역시 울주군 온산읍 연자로 51,hantechltd.com,,한텍
1801110045559,,"윤원식, 윤준식",부산광역시 강서구  녹산산업대로 117-12,www.tkbend.co.kr,,태광
1101112310946,,정용지,서울특별시 강남구 역삼로98길 23 (대치동),caregen.co.kr,,케어젠
1101117478088,,김존,서울특별시 강남구 테헤란로26길 12 제일비젼타워 11층,onconic.co.kr,,온코닉테라퓨틱스
1601110451528,,이희용,충청북도 청주시 흥덕구 오송읍 의료단지길 21,,,지투지바이오
1346110012687,,이석화,경기도 용인시 기흥구 흥덕중앙로 120 유타워 6층 (영덕동),www.dms21.co.kr,,DMS
1701110309329,,"황순용, 김주영",대구광역시 달성군 논공읍 논공로 597,www.ph.co.kr,,평화산업
1101110175467,,홍경모,서울특별시 서초구 방배로 166 한승빌딩 3층,www.woojini.com,,우진아이엔에스
1101111960924,,"차근식, 남학현(각자 대표이사)",서울특별시 서초구 반포대로28길 43 아이센스 빌딩,www.i-sens.com,,아이센스
1601110293889,,이정호,대전광역시 유성구 엑스포로339번길 10-19,www.rainbow-robotics.com/new/index_ko.php,,레인보우로보틱스
1101110018089,,"박봉권, 이석기 (각자대표)",서울특별시 영등포구 의사당대로 97 교보증권빌딩,www.iprovest.com,,교보증권
1101110792667,,윤근창,"서울특별시 성북구 보문로 35 9층, 10층",www.mistoholdings.com,,미스토홀딩스
1101112644725,,"정지선, 정지영 (각자대표)",서울특별시 강남구 테헤란로98길 12 -,home.e-hyundai.com,,현대백화점
1101117061081,,롯데에이엠씨 주식회사,서울특별시 송파구 올림픽로 300 롯데월드타워 30층,www.lottereit.co.kr/,,롯데리츠
1101112672586,,맥쿼리자산운용(주),"서울특별시 종로구 우정국로 26 A동 18층(공평동, 센트로폴리스)",www.macquarie.com/kr/kr/mkif/index.html,,맥쿼리인프라
1601110002313,,박진우,대전광역시 대덕구  대화로119번길 31,www.aluko.co.kr,,알루코
1101110006274,,"유승환, 이현탁",서울특별시 강남구  논현로 430,www.asiapaper.co.kr,,아세아제지
1201110038423,,곽동신,인천광역시 서구 가좌로30번길 14,www.hanmisemi.com,,한미반도체
1101110007909,,이한우,서울특별시 종로구  율곡로 75,www.hdec.kr,,현대건설
1741110000527,,박세종,대구광역시 달성군 논공읍 논공중앙로33길 10,www.sangsin.com,,상신브레이크
1812110000386,,"정기선, 김성준 (각자 대표이사)","경기도 성남시 분당구 분당수서로 477 정자동, HD현대그룹 글로벌 R&D센터",www.ksoe.co.kr,,HD한국조선해양
1345110172532,,"원성용, 김재왕",경기도 용인시 기흥구 이현로30번길 107 -,www.gclabcell.com,,지씨셀
1101115995993,,반성연,"서울특별시 마포구 마포대로 78 (도화동, 자람빌딩), 12층",dalbaglobal.com,,달바글로벌
1341110067418,,성도경,전라북도 전주시 덕진구 운암로 15,www.vina.co.kr,,비나텍
1314110255979,,백성현,경기도 안산시 단원구 신원로 305,www.tlbpcb.com,,티엘비
1101113224849,,강진모,"경기도 과천시 과천대로12길 117 제E동(갈현동, 과천펜타원)",www.itcen.co.kr,,아이티센글로벌
1101110004690,,허인철,서울특별시 용산구  백범로90다길 13 (주)오리온,www.oriongroup.co.kr,,오리온홀딩스
1101115480233,,오태석,"서울특별시 중구 퇴계로 131 9층(충무로2가, 신일빌딩)",global-taxfree.com,,글로벌텍스프리
1101116033833,,조성완,서울특별시 강남구 도산대로 128 국민연금강남회관 9층,www.wswgstudios.com,,위지윅스튜디오
1101113471036,,"서경배, 김승환",서울특별시 용산구 한강대로 100 (한강로2가),www.apgroup.com,,아모레퍼시픽
1243110031213,,"이준호, 여영길(각자 대표이사)","인천광역시 남동구  청능대로289번길 45 (고잔동, 남동공단 67B12L)",www.spg.co.kr,,에스피지
1101111061954,,김호선,"서울특별시 서초구 방배로 162 서울시 서초구 방배로 162, 4층(예광빌딩)",www.gamsungcorp.co.kr,,감성코퍼레이션
2301110274751,,"송재호, 나윤호",울산광역시 북구 염포로 260-10(진장동) 주식회사 경동도시가스,www.kdgas.co.kr,,경동도시가스
1341110013552,,김근하,경기도 안양시 만안구  안양천서로 51,WWW.INTOPS.CO.KR,,인탑스
1201110018300,,"공동대표이사 : 유성준, 박준구",서울특별시 구로구 디지털로27가길 27아남빌딩,www.aname.co.kr,,아남전자
1101114294122,,"백영옥,허태영(공동대표이사)","서울특별시 강남구 도산대로 509 13층,15층",www.eubiologics.com,,유바이오로직스
1358110154111,,김지호,경기도 오산시 가장로 531-7(가장동),www.wisol.co.kr,,와이솔
1942110090598,,김형섭,경상남도 창원시 성산구  완암로 12,www.hisnt.com,,SNT에너지
1101114694679,,김재진,경기도 성남시 분당구 돌마로 172 분당서울대학교병원 헬스케어혁신파크 H2202호,www.eoflow.com,,이오플로우
1101115535038,,조승진,서울특별시 강서구 양천로 570 17~19 층,www.mrbluecorp.com/,,미스터블루
1101110003204,,"권혁웅, 이경근",서울특별시 영등포구 63로 50,www.hanwhalife.com,,한화생명
1101116557114,,김경엽,서울특별시 금천구 가산디지털2로 179 롯데센터,www.lotteinnovate.com,,롯데이노베이트
1741110000618,,안재호,울산광역시 울주군 온산읍 원산로 40 한국제지 온산공장,www.hankukpaper.com,,한국제지
1301110005199,,이호정,경기도 수원시 장안구 경수대로976번길 19 -,www.sknetworks.co.kr,,SK네트웍스
1101112154667,,김영균,서울특별시 강남구 강남대로 162길 41-4(신사동),company.aromatica.co,,아로마티카
1341110000096,,"이봉근, 김성진 (각자대표이사)",경기도 수원시 영통구  신원로 25,www.duksung21.com,,덕성
1601110312126,,손미진,대전광역시 유성구 테크노2로 206 사무동2층 수젠텍,www.sugentech.com,,수젠텍
1101110753734,,도은성,"서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)",orbitech.co.kr,,오르비텍
1101114465004,,"이명식, 조현만(각자대표이사)",서울특별시 영등포구 국제금융로 70 미원빌딩 19층 1901호,www.ktopreits.co.kr,,케이탑리츠
1101113520627,,양준영,서울특별시 마포구  마포대로 137 KPX빌딩 19층,www.kpxholdings.com,,KPX홀딩스
1101110514029,,강호준,서울특별시 관악구 보라매로 3길 23 (보라매동 729-21) 대교타워,www.daekyo.co.kr,,대교
1101110005929,,"이찬의, 유재권","서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)",www.samchully.co.kr,,삼천리
1101113748253,,"손경식,강신호(각자 대표이사)",서울특별시 중구  동호로 330,www.cj.co.kr,,CJ제일제당
1101111128340,,"장철혁, 탁영준",서울특별시 성동구 왕십리로 83-21 아크로 서울포레스트 디타워,smentertainment.com,,에스엠
1101110026644,,"서경배, 이상목",서울특별시 용산구 한강대로 100 (한강로2가),www.apgroup.com,,아모레퍼시픽홀딩스
1615110049069,,오흥식,경기도 오산시 지곶중앙로 1-20 -,www.lotvacuum.com,,엘오티베큠
1701110290867,,"박동진, 민혜정",대구광역시 달서구  두류공원로 200,www.eworld.kr,,이월드
1346110009460,,"서인수, 이우석 (각자대표)",경기도 안성시 공도읍 봉기길 21 -,www.stinc.co.kr,,에스티아이
1311110435767,,윤호영,"경기도 성남시 분당구 분당내곡로 131 (백현동, 판교테크원)",,,카카오뱅크
1101110003709,,윤해구,전라북도 군산시  임해로 494-16,www.pkc.kr,,PKC
1243110030413,,이창재,충청남도 천안시 서북구 백석공단7로 65 (백석동),www.mirae.co.kr,,미래산업
1801110633031,,"이만우, 백진우 (각자 대표이사)",부산광역시 사하구  신산로 99,idongsung.com,,동성케미컬
1201110002022,,고기영,경기도 이천시 부발읍 중부대로1707번길 13,www.e-kumbi.co.kr,,금비
1101116388957,,문병일,서울특별시 강남구 영동대로85길 20-7,,,
1101115855973,,정종민,경기도 성남시 수정구 금토로80번길 40 C동,www.hfrnet.com,,에치에프알
1746110006492,,대표이사 사장 천시열,경상북도 포항시 남구  철강로 173 포스코강판주식회사,www.poscocnc.com,,포스코스틸리온
1801110000777,,홍석빈,부산광역시 강서구 녹산산업중로192번길 7,www.dsr.com,,DSR
1101110036396,,"김재섭, 김정출","서울특별시 송파구 백제고분로 480 4층 (방이동, 풍문빌딩)",www.aprogen-pharm.com,,에이프로젠바이오로직스
1345110028404,,최윤소,경기도 용인시 수지구 신수로 767 에이동 2401호,www.tnl.co.kr/,,티앤엘
1101110137491,,이창환,서울특별시 동작구 동작대로 35 -,www.hcr4u.com,,NI스틸
1101116525723,,김진동,세종특별자치시  전의면 산단길 22-144 -,www.lake-led.com,,레이크머티리얼즈
1101110742406,,곽재오,"경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍)",www.mitech.co.kr,,엠아이텍
1101112112764,,유영호,충청북도 청주시 청원구 오창읍 2산단로 82셀트리온제약,www.celltrionph.com,,셀트리온제약
1101110345630,,"배상돈,박광호",서울특별시 송파구 오금로 311 오금동,www.fursys.co.kr,,퍼시스
1101112137895,,김보현,서울특별시 중구 을지로 170 (을지로4가),daewooenc.com,,대우건설
1348110493354,,이경일,경기도 화성시 삼성1로4길 48,www.pskinc.com,,피에스케이
2301110172244,,"김정만, 김태호 (각자대표)",울산광역시 남구  장생포로 247,www.miwonchemicals.com,,미원화학
1101115851559,,"정몽혁, 김원갑, 권철호",서울특별시 종로구 율곡로2길 25,www.hyundaicorpholdings.com,,현대코퍼레이션홀딩스
1341110002307,,"유원상, 박노용(각자대표)",충청북도 제천시  바이오밸리1로 94,www.yuyu.co.kr,,유유제약
1341110618279,,이재규,경기도 안양시 만안구 전파로24번길 93(안양동),www.finemtec.com,,파인엠텍
1101110014433,,"배맹달,김현정(각자대표)",경기도 안산시 단원구  별망로 178,www.samhwa.com,,삼화페인트공업
1352110033862,,하동길,경기도 용인시 기흥구 흥덕1로 13 제타워동 35층 제에이3504호,www.actro.co.kr,,액트로
1348110018641,,"허민호, 이병주","경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)",www.cosmax.com,,코스맥스비티아이
1101110030116,,장재진,경기 성남시 중원구 상대원동 143-1,www.orientbio.co.kr/,,오리엔트바이오
1101111655393,,배병주,경기도 안산시 상록구  수인로 700,robostar.co.kr,,로보스타
1345110065662,,차원태,서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층,www.chabio.com,,차바이오텍
1346110015095,,권상훈,경기도 안성시  죽산면 용대길 38-9,www.neotis.co.kr,,네오티스
1101110700555,,"박재규, 김혜동 (각자 대표이사)",경기도 수원시 권선구 산업로155번길 293(고색동),www.sunic.co.kr,,선익시스템
1243110041444,,박명순,경기도 부천시 오정구  산업로 62,www.koses.co.kr,,코세스
1301110008664,,이지선,"경기도 과천시 과천대로7길 20 A타워 14층,15층",www.shinsungeng.com,,신성이엔지
1243110006042,,"김승제,김동현(각자대표)",서울특별시 양천구 오목로 325 대학빌딩 5층,www.e-starco.co.kr,,이스타코
2201110087049,,박재욱,제주특별자치도 제주시 공항서로 141 (도두이동),www.socarcorp.kr,,쏘카
1101115535012,,김병훈,"서울특별시 송파구 올림픽로 300 36층(신천동, 롯데월드타워앤드롯데월드몰)",apr-in.com,,에이피알
1648110021208,,이동철,충남 아산시 음봉면 원남리 95-1번지,www.hanamicron.co.kr,,하나마이크론
1845110003290,,김종원,부산광역시 해운대구 센텀서로 66,dio.co.kr,,디오
1301110064351,,"홍성부, 김성덕 (공동대표이사)","경기도 수원시 권선구 정조로 340-2 (권선동, 에스와이빌딩)",www.sypanel.com,,에스와이
1601110001167,,한재규,대전광역시 대덕구 한밭대로 1027,wsgroup.co.kr,,우성
